ContentID,dep_list,pos_list,sdp_list,MY_AI,MY_FK,or_quality_finally
news_plf11s01908,"['IC', 'VOB', 'PUN', 'HED', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'SBV', 'ADV', 'POB', 'DE', 'ATT', 'ATT', 'VOB', 'PUN', 'IC', 'VOB', 'PUN', 'ADV', 'ADV', 'ADV', 'ATT', 'POB', 'IC', 'PUN', 'LAD', 'SBV', 'ADV', 'IC', 'DE', 'ATT', 'SBV', 'ADV', 'ADV', 'IC', 'COO', 'LAD', 'VOB', 'PUN', 'DE', 'ATT', 'SBV', 'ADV', 'HED', 'ADV', 'ADV', 'ADV', 'VOB', 'ADV', 'DE', 'ATT', 'VOB', 'VOB', 'PUS']","['v', 'nr', 'w', 'i', 't', 't', 't', 'w', 'w', 'w', 'nr', 'p', 'v', 'b', 'u', 'j', 'n', 'w', 'v', 'n', 'w', 'm', 'q', 'p', 'n', 'n', 'v', 'w', 'c', 'r', 'd', 'v', 'r', 'u', 'n', 'd', 'd', 'v', 'v', 'c', 'v', 'w', 'r', 'u', 'n', 'd', 'v', 'v', 'd', 'v', 'v', 'd', 'a', 'u', 'n', 'nr', 'w']","['Root', 'Datv', 'mPunc', 'eSucc', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Agt', 'mPrep', 'ePurp', 'Seq', 'mAux', 'Desc', 'Pat', 'mPunc', 'eSucc', 'Lfin', 'mPunc', 'Quan', 'Qp', 'mPrep', 'Desc', 'Agt', 'Root', 'mPunc', 'mConj', 'Agt', 'mNeg', 'eAdvt', 'Poss', 'mAux', 'Exp', 'mMod', 'mNeg', 'eAdvt', 'Clas', 'mConj', 'eSelt', 'mPunc', 'Poss', 'mAux', 'Exp', 'mTime', 'eAdvt', 'mMod', 'mNeg', 'mMod', 'dClas', 'mDegr', 'Desc', 'mAux', 'Clas', 'mPunc', 'mPunc']",0,1,poor
news_plf11s01909,"['SBV', 'ADV', 'POB', 'ATT', 'VOB', 'HED', 'ATT', 'ATT', 'VOB', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'SBV', 'IC', 'NUM', 'CMP', 'PUN', 'SBV', 'SBV', 'VOB', 'HED', 'ATT', 'ATT', 'ATT', 'ATT', 'ATT', 'VOB', 'PUS', 'ATT', 'APP', 'SBV', 'IC', 'ATT', 'COO', 'LAD', 'ADV', 'VOB', 'COO', 'LAD', 'VOB', 'PUN', 'HED', 'ATT', 'NUM', 'DE', 'ATT', 'VOB', 'PUN', 'HED', 'ATT', 'DE', 'ATT', 'PUN', 'SBV', 'ADV', 'ATT', 'PUN', 'POB', 'PUN', 'PUN']","['nr', 'p', 'v', 'ns', 'n', 'v', 'ns', 'a', 'nz', 't', 't', 't', 'w', 'w', 'w', 'n', 'a', 'm', 'q', 'w', 'ns', 'Vg', 'j', 'v', 'a', 'n', 'n', 'n', 'a', 'n', 'w', 'ns', 'n', 'nr', 'v', 't', 't', 'p', 't', 'v', 'ns', 'c', 'ns', 'w', 'v', 's', 'm', 'ns', 'u', 'Ng', 'm', 'p', 'ns', 'n', 'u', 'w', 'j', 'd', 'v', 'w', 'n', 'w', 'w']","['Agt', 'mPrep', 'dMann', 'Nmod', 'Prod', 'Root', 'Poss', 'Desc', 'Pat', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Exp', 'Root', 'Quan', 'Qp', 'mPunc', 'Agt', 'dExp', 'Pat', 'eSucc', 'Quan', 'Exp', 'Mann', 'dDesc', 'Desc', 'Clas', 'mPunc', 'Nmod', 'Agt', 'Nmod', 'mPrep', 'Tmod', 'Tini', 'mPrep', 'Tfin', 'Root', 'Datv', 'mConj', 'eCoo', 'mPunc', 'eSucc', 'Sco', 'Seq', 'Loc', 'mAux', 'Pat', 'mPunc', 'mPrep', 'Nmod', 'Poss', 'mAux', 'mPunc', 'Exp', 'Desc', 'dDesc', 'mPunc', 'Root', 'mPunc', 'mPunc']",0,1,poor
news_plf11s01910,"['IS', 'PUN', 'SBV', 'ADV', 'ATT', 'POB', 'HED', 'VOB', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'QUN', 'ADV', 'ATT', 'POB', 'DE', 'ATT', 'ATT', 'SBV', 'PUN', 'ADV', 'IC', 'VOB', 'PUN', 'ATT', 'SBV', 'ADV', 'PUN', 'DE', 'PUN', 'ATT', 'POB', 'HED', 'PUN', 'PUN', 'SBV', 'VOB', 'DE', 'ATT', 'VOB', 'PUN', 'PUS', 'ATT', 'DE', 'ATT', 'HED', 'PUN']","['n', 'w', 'nr', 'p', 'b', 'n', 'v', 'nr', 't', 't', 't', 'w', 'w', 'w', 'r', 'q', 'p', 'n', 'n', 'v', 'u', 'nx', 'n', 'w', 'vd', 'v', 'an', 'w', 'n', 'f', 'v', 'w', 'nz', 'w', 'u', 'n', 'v', 'w', 'w', 'nr', 'v', 'i', 'u', 'n', 'w', 'w', 'n', 'f', 'u', 'Ag', 'w']","['Root', 'mPunc', 'Agt', 'mPrep', 'Desc', 'Tool', 'dCont', 'Datv', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Sco', 'Qp', 'mPrep', 'Desc', 'Agt', 'rProd', 'mAux', 'Nmod', 'Exp', 'mPunc', 'mDegr', 'Root', 'Datv', 'mPunc', 'Loc', 'mRang', 'eSucc', 'mPunc', 'Poss', 'mPunc', 'mAux', 'Pat', 'eSucc', 'mPunc', 'mPunc', 'Exp', 'eSucc', 'Desc', 'mAux', 'Clas', 'mPunc', 'mPunc', 'Loc', 'mRang', 'mAux', 'Root', 'mPunc']",0,1,poor
news_plf11s01911,"['PUN', 'SBV', 'PUN', 'ADV', 'DE', 'ATT', 'ATT', 'POB', 'ADV', 'HED', 'NUM', 'QUN', 'VOB', 'NUM', 'QUN', 'HED', 'PUN', 'PUN', 'PUN', 'SBV', 'IC', 'ATT', 'DE', 'ATT', 'ATT', 'VOB', 'PUN', 'IC', 'COO', 'PUN', 'COO', 'PUN', 'COO', 'PUN', 'DI', 'ADV', 'VOB', 'VOB', 'PUN', 'IC', 'DE', 'DE', 'ATT', 'ATT', 'VOB', 'PUN', 'ADV', 'ATT', 'DE', 'ATT', 'ATT', 'ATT', 'POB', 'HED', 'ADV', 'ATT', 'POB', 'DE', 'ATT', 'ATT', 'VOB', 'PUS']","['w', 'n', 'w', 'p', 'nr', 'u', 'vn', 'f', 'd', 'v', 'm', 'q', 'n', 'm', 'q', 'f', 'w', 'w', 'w', 'n', 'v', 'n', 'n', 'u', 'n', 'n', 'w', 'v', 'a', 'w', 'a', 'w', 'a', 'w', 'a', 'u', 'v', 'n', 'w', 'v', 'v', 's', 'u', 'n', 'n', 'w', 'p', 'vn', 'n', 'u', 'ns', 'n', 'n', 'v', 'p', 'n', 'vn', 'v', 'u', 'n', 'vn', 'w']","['mPunc', 'Poss', 'mPunc', 'mPrep', 'Agt', 'mAux', 'Stat', 'mRang', 'mMod', 'Root', 'Quan', 'Qp', 'TDur', 'Quan', 'Root', 'mTime', 'mPunc', 'Root', 'mPunc', 'Agt', 'Root', 'Nmod', 'Poss', 'mAux', 'Desc', 'Cont', 'mPunc', 'eSucc', 'eCoo', 'mPunc', 'eCoo', 'mPunc', 'eCoo', 'mPunc', 'Mann', 'mAux', 'dCont', 'Cont', 'mPunc', 'eSucc', 'dCont', 'Desc', 'mAux', 'Desc', 'Cont', 'mPunc', 'mPrep', 'Desc', 'Time', 'mAux', 'Nmod', 'Desc', 'Datv', 'eSucc', 'mPrep', 'Desc', 'Datv', 'rExp', 'mAux', 'Desc', 'Cont', 'mPunc']",0,1,poor
news_plf11s01912,"['SBV', 'ADV', 'ADV', 'ATT', 'POB', 'VV', 'ATT', 'VOB', 'HED', 'VOB', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'PUN', 'IS', 'PUN', 'SBV', 'IC', 'VOB', 'PUN', 'SBV', 'ADV', 'HED', 'DE', 'ATT', 'COO', 'PUN', 'DE', 'ATT', 'COO', 'COO', 'PUN', 'DE', 'ATT', 'SBV', 'PUN', 'ADV', 'ADV', 'HED', 'CMP', 'DE', 'ATT', 'VOB', 'ADV', 'ATT', 'ATT', 'QUN', 'ATT', 'POB', 'PUN', 'HED', 'PUN']","['nr', 'r', 'p', 'v', 'f', 'v', 'm', 'Ng', 'v', 'n', 't', 't', 't', 'w', 'w', 'w', 'w', 'm', 'w', 'n', 'v', 'n', 'w', 'v', 'd', 'a', 'v', 'u', 'n', 'w', 'v', 'u', 'n', 'n', 'w', 'v', 'u', 'n', 'w', 'd', 'd', 'v', 'v', 'i', 'u', 'n', 'p', 'n', 'r', 'q', 'a', 'n', 'w', 'v', 'Ag']","['Agt', 'Mann', 'mPrep', 'dTime', 'mTime', 'mPrep', 'Desc', 'Pat', 'Root', 'Belg', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'mPunc', 'mConj', 'mPunc', 'Poss', 'Root', 'Belg', 'mPunc', 'Exp', 'mDegr', 'eResu', 'rLoc', 'mAux', 'Loc', 'mPunc', 'rTime', 'mAux', 'eCoo', 'eCoo', 'mPunc', 'Desc', 'mAux', 'Loc', 'mPunc', 'Time', 'mRang', 'Root', 'mDir', 'rExp', 'mAux', 'Cont', 'mPrep', 'Loc', 'Sco', 'Qp', 'Desc', 'Exp', 'mPunc', 'Root', 'mPunc']",0,1,poor
news_plf11s01913,"['ATT', 'SBV', 'HED', 'SBV', 'ADV', 'VOB', 'NUM', 'ATT', 'DE', 'ATT', 'ATT', 'VOB', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'IS', 'PUN', 'SBV', 'HED', 'ADV', 'COO', 'ATT', 'POB', 'DE', 'ATT', 'VOB', 'ATT', 'VOB', 'PUN', 'COO', 'LAD', 'DE', 'ATT', 'ATT', 'SBV', 'SBV', 'ADV', 'NUM', 'VOB', 'ADV', 'HED', 'DE', 'ATT', 'VOB', 'ADV', 'ADV', 'COO', 'LAD', 'ATT', 'POB', 'ACT', 'NUM', 'HED', 'PUN']","['ns', 'n', 'v', 'r', 'd', 'v', 'm', 'q', 'a', 'u', 'nz', 'n', 't', 't', 't', 'w', 'w', 'w', 'n', 'n', 'w', 'nr', 'v', 'p', 'j', 'j', 's', 'v', 'vn', 'n', 'u', 'i', 'w', 'ns', 'c', 'ns', 'u', 'n', 's', 'a', 'd', 'm', 'q', 't', 'v', 'm', 'u', 's', 'd', 'p', 'n', 'c', 'vn', 'n', 'v', 'm', 'n', 'w']","['Nmod', 'Agt', 'Root', 'Agt', 'mTime', 'dCont', 'Quan', 'Qp', 'rExp', 'mAux', 'Nmod', 'Prod', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Host', 'Loc', 'mPunc', 'Agt', 'Root', 'mPrep', 'eCoo', 'Nmod', 'Loc', 'dCont', 'Desc', 'Prod', 'mAux', 'Exp', 'mPunc', 'eCoo', 'mConj', 'Loc', 'mAux', 'Desc', 'Loc', 'dCont', 'mMod', 'Quan', 'Qp', 'Time', 'Root', 'Quan', 'mAux', 'Exp', 'mTime', 'mPrep', 'eCoo', 'mConj', 'Desc', 'Exp', 'eSucc', 'Quan', 'Root', 'mPunc']",0,1,poor
news_plf11s01914,"['SBV', 'IC', 'DE', 'VOB', 'ATT', 'ATT', 'VOB', 'PUN', 'LAD', 'SBV', 'HED', 'MT', 'SBV', 'VOB', 'VOB', 'RAD', 'PUS', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'SBV', 'HED', 'ATT', 'NUM', 'QUN', 'ATT', 'ATT', 'ATT', 'APP', 'PUN', 'SBV', 'PUN', 'SBV', 'IC', 'NUM', 'VOB', 'PUN', 'ADV', 'IC', 'DE', 'ATT', 'ATT', 'VOB', 'RAD', 'ATT', 'NUM', 'QUN', 'VOB', 'PUN', 'ADV', 'VOB', 'ATT', 'ATT', 'VOB', 'SBV', 'ADV', 'HED', 'ATT', 'ADV', 'DE', 'ATT', 'PUN', 'ATT', 'PUN', 'VOB', 'PUN']","['ns', 'v', 'v', 'n', 'u', 'n', 'n', 'w', 'c', 'r', 'v', 'u', 'nr', 'v', 'nx', 'y', 'w', 't', 't', 't', 'w', 'w', 'w', 'j', 'v', 'r', 'm', 'q', 'b', 'b', 'n', 'n', 'w', 'nz', 'w', 'n', 'v', 'm', 'q', 'w', 'v', 'v', 'v', 'a', 'n', 'n', 'u', 'u', 'a', 'q', 'n', 'w', 'v', 'v', 'n', 'b', 'n', 'r', 'd', 'v', 'ns', 'n', 'v', 'u', 'w', 'ns', 'w', 'b', 'w']","['Agt', 'Root', 'rPoss', 'Belg', 'mAux', 'Desc', 'Cont', 'mPunc', 'mConj', 'Aft', 'eAdvt', 'mTime', 'Agt', 'dCont', 'Pat', 'mTone', 'mPunc', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Agt', 'Root', 'Poss', 'Seq', 'Qp', 'Desc', 'Desc', 'Desc', 'Agt', 'mPunc', 'Nmod', 'mPunc', 'Exp', 'mMod', 'Quan', 'dCont', 'mPunc', 'mMod', 'eSucc', 'rPoss', 'Desc', 'Desc', 'Belg', 'mRang', 'mAux', 'Quan', 'Qp', 'Pat', 'mPunc', 'mMod', 'eSucc', 'Poss', 'Desc', 'Pat', 'Exp', 'mTime', 'Root', 'Nmod', 'Time', 'rProd', 'mAux', 'mPunc', 'Nmod', 'mPunc', 'Pat', 'mPunc']",0,1,poor
news_plf11s01915,"['SBV', 'ADV', 'ADV', 'VV', 'VOB', 'ADV', 'ATT', 'POB', 'HED', 'PUN', 'PUN', 'SBV', 'ADV', 'VOB', 'VOB', 'PUN', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ADV', 'COO', 'LAD', 'ATT', 'SBV', 'POB', 'PUN', 'ATT', 'COO', 'PUN', 'LAD', 'COO', 'PUN', 'COO', 'PUN', 'COO', 'PUN', 'COO', 'PUN', 'COO', 'PUN', 'ATT', 'RAD', 'SBV', 'PUN', 'ADV', 'IC', 'ATT', 'ATT', 'ATT', 'VOB', 'PUN', 'HED', 'MT', 'ATT', 'COO', 'LAD', 'ATT', 'VOB', 'HED', 'PUN']","['n', 'p', 'ad', 'v', 'nr', 'p', 'nr', 'n', 'v', 'w', 'w', 'r', 'd', 'v', 'n', 'w', 't', 't', 't', 'w', 'w', 'w', 'p', 'n', 'c', 'n', 'n', 'i', 'w', 'nr', 'n', 'w', 'c', 'nr', 'w', 'nr', 'w', 'nr', 'w', 'nr', 'w', 'nr', 'w', 'nr', 'u', 'n', 'w', 'vd', 'v', 'nt', 'nt', 'vn', 'n', 'w', 'v', 'u', 'a', 'n', 'c', 'i', 'i', 'r', 'w']","['Agt', 'mMod', 'Mann', 'Root', 'Datv', 'mPrep', 'Nmod', 'Datv', 'eSucc', 'mPunc', 'mPunc', 'Agt', 'mNeg', 'eSucc', 'Cont', 'mPunc', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'mPrep', 'eCoo', 'mConj', 'Poss', 'Exp', 'ePurp', 'mPunc', 'Nmod', 'eCoo', 'mPunc', 'mConj', 'eCoo', 'mPunc', 'eCoo', 'mPunc', 'eCoo', 'mPunc', 'eCoo', 'mPunc', 'eCoo', 'mPunc', 'Nmod', 'mMaj', 'Agt', 'mPunc', 'Mann', 'Root', 'Nmod', 'Agt', 'Desc', 'Lini', 'mPunc', 'eSucc', 'mTime', 'Desc', 'Cont', 'mConj', 'eCoo', 'Cont', 'Root', 'mPunc']",0,1,poor
news_plf11s01916,"['PUN', 'ATT', 'ATT', 'IS', 'PUN', 'PUN', 'DE', 'ATT', 'ATT', 'SBV', 'VOB', 'HED', 'DE', 'ATT', 'POB', 'ATT', 'ADV', 'VOB', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'HED', 'ATT', 'ATT', 'COO', 'ADV', 'VOB', 'PUN', 'ATT', 'ATT', 'COO', 'ATT', 'COO', 'SBV', 'ATT', 'SBV', 'ADV', 'COO', 'VOB', 'SBV', 'HED', 'VOB', 'PUN', 'IS', 'PUN', 'ATT', 'ATT', 'ATT', 'SBV', 'HED', 'VOB', 'PUN']","['w', 'nx', 'nx', 'nx', 'w', 'w', 'a', 'u', 'n', 'v', 'Ng', 'v', 'p', 'a', 'n', 'u', 'd', 'v', 't', 't', 't', 'w', 'w', 'w', 'e', 'nx', 'nx', 'nx', 'nx', 'nx', 'w', 'nx', 'nx', 'nx', 'nx', 'e', 'nx', 'r', 'nx', 'e', 'w', 'nx', 'nx', 'e', 'n', 'w', 'nx', 'w', 'nx', 'nx', 'nx', 'nx', 'v', 'nx', 'w']","['mPunc', 'Nmod', 'Nmod', 'eEqu', 'mPunc', 'mPunc', 'Desc', 'mAux', 'Desc', 'Exp', 'Exp', 'Root', 'mPrep', 'Desc', 'Pat', 'mAux', 'Mann', 'Clas', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Root', 'Nmod', 'Nmod', 'Cont', 'Nmod', 'eEqu', 'mPunc', 'Desc', 'Desc', 'Desc', 'Exp', 'Root', 'eSucc', 'Desc', 'Loc', 'mAux', 'mPunc', 'Desc', 'Exp', 'mPrep', 'Lfin', 'mPunc', 'mPars', 'mPunc', 'mPars', 'Nmod', 'Nmod', 'Exp', 'Root', 'Cont', 'mPunc']",0,1,poor
news_plf11s01917,"['SBV', 'HED', 'PUN', 'DE', 'ATT', 'SBV', 'SBV', 'IC', 'VOB', 'RAD', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'IS', 'PUS', 'COO', 'SBV', 'ATT', 'NUM', 'QUN', 'RAD', 'CMP', 'ADV', 'PUN', 'ADV', 'POB', 'ATT', 'VOB', 'PUN', 'ADV', 'ADV', 'HED', 'ADV', 'ATT', 'POB', 'VOB', 'COO', 'POB', 'ATT', 'ATT', 'SBV', 'ADV', 'ATT', 'ATT', 'ATT', 'VOB', 'ATT', 'ATT', 'POB', 'PUN', 'COO', 'PUN', 'PUN', 'POB', 'PUN', 'ATT', 'VOB', 'PUN', 'PUN', 'ADV', 'IC', 'NUM', 'VOB', 'VOB', 'VOB', 'PUN', 'HED', 'VOB', 'VOB', 'PUS']","['n', 'n', 'w', 'm', 'u', 'nr', 'n', 'v', 'b', 'u', 't', 't', 't', 'w', 'w', 'w', 'n', 'n', 'w', 'nr', 'nr', 'v', 'm', 'q', 'm', 'n', 'f', 'w', 'p', 'v', 'n', 'n', 'w', 'd', 'd', 'v', 'p', 'ns', 'n', 'v', 'p', 'v', 'ns', 'n', 'n', 'p', 'v', 'r', 'vn', 'n', 'n', 'n', 'f', 'w', 'v', 'w', 'w', 'v', 'w', 'a', 'n', 'w', 'w', 'p', 'v', 'm', 'n', 'v', 'n', 'w', 'v', 'v', 'n', 'w']","['Agt', 'Root', 'mPunc', 'Quan', 'mAux', 'Agt', 'Exp', 'mMod', 'dCont', 'mTone', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Desc', 'Root', 'mPunc', 'eCoo', 'eCoo', 'dTime', 'Quan', 'Qp', 'mRang', 'TDur', 'mTime', 'mPunc', 'mPrep', 'dDatv', 'Desc', 'Cont', 'mPunc', 'mMod', 'mNeg', 'eSucc', 'mPrep', 'Poss', 'Datv', 'dCont', 'mPrep', 'Reas', 'Poss', 'Desc', 'Agt', 'mPrep', 'dTime', 'Agt', 'Desc', 'Cont', 'Host', 'Sco', 'mRang', 'mPunc', 'Root', 'mPunc', 'mPunc', 'eCoo', 'mPunc', 'Desc', 'Prod', 'mPunc', 'mPunc', 'mPrep', 'eProg', 'Quan', 'Datv', 'eSucc', 'Lfin', 'mPunc', 'eSucc', 'dCont', 'Lfin', 'mPunc']",0,1,average
news_plf11s01918,"['SBV', 'DE', 'ATT', 'HED', 'PUN', 'ATT', 'COO', 'LAD', 'ATT', 'IS', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'ATT', 'ATT', 'IS', 'ATT', 'ATT', 'ATT', 'APP', 'SBV', 'ADV', 'ATT', 'ATT', 'ADV', 'DE', 'ATT', 'ATT', 'ATT', 'POB', 'IC', 'ATT', 'APP', 'VOB', 'PUN', 'HED', 'NUM', 'COO', 'PUN', 'NUM', 'QUN', 'ATT', 'VOB', 'PUN', 'PUS']","['ns', 'v', 'u', 'n', 'w', 'n', 'vn', 'c', 't', 'vn', 't', 't', 't', 'w', 'w', 'w', 'n', 't', 't', 'n', 'ns', 'n', 'n', 'n', 'nr', 'p', 's', 'n', 't', 'v', 'u', 'ns', 'vn', 'f', 'v', 'n', 'n', 'nr', 'w', 'v', 'm', 'q', 'w', 'm', 'q', 'ns', 'w', 'm', 'm']","['Exp', 'dDesc', 'mAux', 'Root', 'mPunc', 'Desc', 'eEqu', 'mConj', 'Time', 'eEqu', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Orig', 'Tmod', 'Time', 'Root', 'Nmod', 'Poss', 'Desc', 'Agt', 'Nmod', 'mPrep', 'Desc', 'Time', 'Time', 'rCont', 'mAux', 'Nmod', 'Loc', 'mRang', 'dCont', 'Poss', 'Pat', 'Nmod', 'mPunc', 'eSucc', 'Seq', 'Clas', 'mPunc', 'Seq', 'Qp', 'Sco', 'mPunc', 'mPunc', 'mPunc']",0,1,poor
news_plf11s01919,"['ATT', 'HED', 'PUN', 'SBV', 'DI', 'ADV', 'VOB', 'PUN', 'ATT', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'LAD', 'SBV', 'IC', 'VOB', 'PUN', 'ADV', 'ATT', 'DE', 'ATT', 'NUM', 'RAD', 'QUN', 'ATT', 'ATT', 'POB', 'ADV', 'ADV', 'ADV', 'IC', 'ATT', 'COO', 'DE', 'ATT', 'ATT', 'VOB', 'PUN', 'ATT', 'COO', 'LAD', 'ATT', 'SBV', 'ADV', 'ADV', 'HED', 'PUS']","['n', 'n', 'w', 'ns', 'n', 'u', 'v', 'w', 'nz', 't', 't', 't', 'w', 'w', 'w', 'c', 'nr', 'v', 'n', 'w', 'p', 'v', 'f', 'u', 'm', 'm', 'q', 'n', 'vn', 'f', 'd', 'd', 'v', 'v', 'r', 'l', 'a', 'u', 'n', 'n', 'w', 'ns', 'n', 'c', 'n', 'n', 'd', 'd', 'v', 'w']","['Nmod', 'Root', 'mPunc', 'Exp', 'Mann', 'mAux', 'eSucc', 'mPunc', 'eSucc', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'mConj', 'Agt', 'eConc', 'Cont', 'mPunc', 'mPrep', 'Tini', 'mTime', 'mAux', 'Quan', 'Quan', 'Qp', 'Desc', 'Loc', 'mRang', 'mMod', 'mNeg', 'mMod', 'Root', 'Sco', 'Desc', 'eCoo', 'mAux', 'Desc', 'Cont', 'mPunc', 'Nmod', 'eCoo', 'mConj', 'Desc', 'Exp', 'mMod', 'mRang', 'eAdvt', 'mPunc']",0,1,poor
news_plf11s01920,"['IS', 'PUN', 'SBV', 'ADV', 'HED', 'MT', 'DE', 'ATT', 'ATT', 'VOB', 'ATT', 'VOB', 'PUN', 'ATT', 'IS', 'ATT', 'ATT', 'ATT', 'ATT', 'SBV', 'PUN', 'IC', 'SBV', 'DE', 'VOB', 'ATT', 'ATT', 'VOB', 'PUN', 'SBV', 'IC', 'ATT', 'NUM', 'RAD', 'QUN', 'COO', 'LAD', 'VOB', 'PUN', 'ATT', 'SBV', 'IC', 'ATT', 'NUM', 'QUN', 'COO', 'COO', 'VOB', 'PUN', 'ATT', 'ADV', 'NUM', 'ADV', 'ADV', 'VV', 'NUM', 'QUN', 'VOB', 'ADV', 'IC', 'PUN', 'COO', 'PUN', 'COO', 'PUN', 'HED', 'PUS']","['v', 'w', 'nt', 'd', 'v', 'u', 'v', 'nz', 'n', 'n', 'u', 'vn', 'w', 'r', 'n', 'ns', 'b', 'n', 'n', 'n', 'w', 'v', 'nt', 'v', 'n', 'u', 'vn', 'n', 'w', 'n', 'v', 'n', 'm', 'm', 'q', 'n', 'c', 'n', 'w', 'n', 'n', 'v', 'n', 'm', 'q', 'n', 'n', 'n', 'w', 'r', 'q', 'm', 'n', 'd', 'v', 'm', 'q', 'n', 'vd', 'v', 'w', 'a', 'w', 'a', 'w', 'a', 'w']","['Poss', 'mPunc', 'Poss', 'mTime', 'Root', 'mTime', 'Desc', 'Nmod', 'Nmod', 'Poss', 'mAux', 'Belg', 'mPunc', 'Nmod', 'Poss', 'Sco', 'Desc', 'Desc', 'Desc', 'Exp', 'mPunc', 'Root', 'Exp', 'rExp', 'Loc', 'mAux', 'Desc', 'Datv', 'mPunc', 'Exp', 'eSucc', 'Poss', 'Quan', 'Quan', 'Qp', 'Loc', 'mConj', 'eCoo', 'mPunc', 'Desc', 'Agt', 'eSucc', 'Poss', 'Quan', 'Qp', 'eCoo', 'Loc', 'Loc', 'mPunc', 'Sco', 'Freq', 'Quan', 'Freq', 'Mann', 'eSucc', 'Quan', 'Qp', 'Pat', 'eSucc', 'eSucc', 'mPunc', 'eSucc', 'mPunc', 'eCoo', 'mPunc', 'eCoo', 'mPunc']",0,1,poor
news_plf11s01921,"['ATT', 'IS', 'PUN', 'ATT', 'SBV', 'ADV', 'ADV', 'ADV', 'POB', 'ADV', 'POB', 'HED', 'CMP', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'IS', 'PUN', 'ATT', 'ATT', 'HED', 'PUN', 'ATT', 'ATT', 'VOB', 'PUN', 'SBV', 'ADV', 'PUN', 'HED', 'PUN', 'RAD', 'PUN', 'SBV', 'IC', 'CMP', 'ATT', 'APP', 'ATT', 'POB', 'PUN', 'ATT', 'ATT', 'ATT', 'PUN', 'ISC', 'PUN', 'SBV', 'ADV', 'HED', 'VOB', 'PUN', 'PUN', 'PUN']","['ns', 'n', 'w', 'n', 'n', 'd', 'v', 'p', 'nr', 'p', 'nz', 'v', 'v', 't', 't', 't', 'w', 'w', 'w', 'vn', 'n', 'w', 'm', 'm', 'n', 'w', 'n', 'ns', 'n', 'w', 'nr', 'p', 'w', 'v', 'w', 'y', 'w', 'n', 'v', 'p', 's', 'n', 't', 't', 'w', 'ns', 'n', 'n', 'w', 'nx', 'w', 'n', 'ad', 'v', 'ns', 'w', 'w', 'w']","['Nmod', 'mPars', 'mPunc', 'Nmod', 'Agt', 'mNeg', 'mMod', 'mPrep', 'Datv', 'mPrep', 'Datv', 'Root', 'mDir', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'rTime', 'Exp', 'mPunc', 'Tmod', 'Time', 'Root', 'mPunc', 'Nmod', 'Nmod', 'Orig', 'mPunc', 'Datv', 'mPrep', 'mPunc', 'Root', 'mPunc', 'mTone', 'mPunc', 'Exp', 'Root', 'mPrep', 'Desc', 'Tmod', 'Tmod', 'Time', 'mPunc', 'Nmod', 'Nmod', 'Poss', 'mPunc', 'eEqu', 'mPunc', 'Agt', 'mMod', 'eSucc', 'Lfin', 'mPunc', 'mPunc', 'mPunc']",0,1,average
